x,y
5.147875124998935181e-02,2.786464642366114353e-01
9.082658859666536966e-01,2.395618906669724213e-01
1.448948720912230925e-01,4.894527602775630148e-01
9.856504541106007045e-01,2.420552715115004139e-01
6.721355474058785529e-01,7.616196153287175807e-01
2.376375439923996691e-01,7.282163486118595763e-01
3.677831327192532251e-01,6.323058305935794765e-01
6.335297107608947043e-01,5.357746840747584782e-01
9.028977005440830261e-02,8.353024955892379699e-01
3.207800649717358343e-01,1.865185103998542315e-01
4.077514155476391622e-02,5.908929431882418148e-01
6.775643618422824144e-01,1.658782892785615193e-02
5.120930582992809788e-01,2.264957751979379541e-01
6.451727904094498589e-01,1.743664290049914412e-01
6.909377381024659481e-01,3.867353463005374081e-01
9.367299887367345201e-01,1.375209441459932513e-01
3.410663510502585094e-01,1.134735212405890703e-01
9.246936182785627789e-01,8.773393533809810130e-01
2.579416277151556081e-01,6.599840460341790394e-01
8.172222002012158315e-01,5.552008115994623294e-01
5.296505783560064851e-01,2.418522909004516830e-01
9.310276780589921142e-02,8.972157579533267535e-01
9.004180571633304542e-01,6.331014572732679424e-01
3.390297910487006794e-01,3.492095746126608891e-01
7.259556788702393737e-01,8.971102599525770938e-01
8.870864242651173015e-01,7.798755458576238642e-01
6.420316461542877606e-01,8.413996499504883264e-02
1.616287140946137679e-01,8.985541885270792450e-01
6.064290596595899308e-01,9.197051616629647874e-03
1.014715428660321050e-01,6.635017691080558055e-01
5.061583846218686844e-03,1.608080514174986542e-01
5.487337893665861221e-01,6.918951976926932534e-01
6.519612595026005319e-01,2.242693094605597848e-01
7.121792213475358624e-01,2.372490874968000707e-01
3.253996981592677251e-01,7.464914051180241428e-01
6.496328990472146625e-01,8.492234104941779327e-01
6.576128923003433657e-01,5.683086033354716182e-01
9.367476782809247560e-02,3.677158030594335214e-01
2.652023676817254483e-01,2.439896433790835761e-01
9.730105547524455778e-01,3.930977246667604064e-01
8.920465551771132873e-01,6.311386259972628920e-01
7.948113035416484173e-01,5.026370931051921120e-01
5.769038846263591092e-01,4.925176938188638998e-01
1.952429877980444983e-01,7.224521152615053232e-01
2.807723624408557939e-01,2.431596643145383929e-02
6.454722959071678146e-01,1.771106794070489432e-01
9.404585843529142952e-01,9.539285770025873745e-01
9.148643902204485201e-01,3.701587002554443950e-01
1.545661652886742843e-02,9.283185625877253822e-01
4.281841483173143281e-01,9.666548190436695664e-01
9.636199770892528438e-01,8.530094554673600671e-01
2.944488920695856882e-01,3.850977286019252599e-01
8.511366715168569019e-01,3.169220051562776641e-01
1.694927466860924881e-01,5.568012624583501546e-01
9.361547741607809670e-01,6.960297966749730003e-01
5.700611700893649658e-01,9.717649377076853501e-02
6.150072266991697401e-01,9.900538501042632777e-01
1.400840152365240288e-01,5.183296523637367370e-01
8.773730719279554391e-01,7.407686177542044392e-01
6.970157409952679739e-01,7.024840839871092646e-01
3.594911512197551673e-01,2.935918442644933624e-01
8.093611554785136164e-01,8.101133946791807539e-01
8.670723185801036959e-01,9.132405525564712967e-01
5.113423988609377968e-01,5.015162946871996041e-01
7.982951789667751541e-01,6.499639307777651531e-01
7.019668772577033478e-01,7.957926694361010522e-01
8.900053418175662978e-01,3.379951568515358051e-01
3.755829526399440121e-01,9.398193984086899988e-02
5.782801409961739747e-01,3.594227379674208578e-02
4.655980181324601563e-01,5.426446347075766230e-01
2.865412521282844072e-01,5.908332605690107542e-01
3.050024993904942860e-02,3.734818874921441711e-02
8.226005606596582531e-01,3.601906414112628907e-01
1.270605126518847827e-01,5.222432600548043702e-01
7.699935530986108390e-01,2.158210274968431763e-01
6.228904758190002555e-01,8.534746499376799633e-02
5.168172116860769716e-02,5.313546315681479948e-01
5.406351216101065171e-01,6.374299014982065525e-01
7.260913337226615472e-01,9.758520794625346051e-01
5.163003483011953110e-01,3.229564729412459645e-01
7.951861947687036691e-01,2.708322512620742195e-01
4.389714207056361062e-01,7.845638134226595728e-02
2.535074341545751064e-02,9.626484146779250572e-01
8.359801205122058265e-01,6.959742060936979779e-01
4.089529444142698811e-01,1.732943200708457754e-01
1.564370426710860462e-01,2.502428981645953288e-01
5.492266647061204710e-01,7.145959227000623359e-01
6.601973767177312657e-01,2.799338969459428395e-01
9.548652806631940937e-01,7.378969166957685122e-01
5.543540525114006856e-01,6.117207462343522417e-01
4.196000624277899105e-01,2.477309895011574614e-01
3.559726786512615870e-01,7.578461104643691160e-01
1.439348862975586840e-02,1.160726405069162359e-01
4.600264202175274875e-02,4.072880231897013648e-02
8.554605840110072190e-01,7.036578593800236758e-01
4.741738290873251938e-01,9.783416065100147829e-02
4.916158751168323571e-01,4.734717707805656817e-01
1.732018699100151826e-01,4.338516492379730360e-01
3.985047343973734391e-01,6.158500980522164658e-01
6.350936508676437997e-01,4.530400977204451785e-02
3.746126146264712187e-01,6.258599157142363811e-01
5.031362585800877030e-01,8.564898411883222762e-01
6.586936316189450080e-01,1.629344270814296891e-01
7.056874740042984318e-02,6.424192782063156137e-01
2.651131054162181311e-02,5.857755812734632972e-01
9.402302414249575913e-01,5.754741778758789561e-01
3.881699262065219092e-01,6.432882184423531768e-01
4.582528904915166290e-01,5.456167893159349358e-01
9.414648087765251638e-01,3.861026378007742510e-01
9.611905638239142124e-01,9.053506419560637397e-01
1.957911347892964393e-01,6.936130087516545473e-02
1.007780013774266514e-01,1.822182565154972789e-02
9.444296075592839568e-02,6.830067734163568494e-01
7.118864846022898707e-02,3.189756302937613031e-01
8.448753109694545627e-01,2.327193573582586605e-02
8.144684825889357827e-01,2.818547747733999298e-01
1.181648276216562543e-01,6.967371653641506457e-01
6.289428467798839906e-01,8.774720135270529520e-01
7.350710438038857708e-01,8.034809303848485795e-01
2.820345725713064855e-01,1.774395437797228192e-01
7.506147516408583353e-01,8.068347392672640117e-01
9.905051420006732998e-01,4.126176769114264786e-01
3.720180857927831708e-01,7.764129607419968382e-01
3.408035402530178448e-01,9.307573256035647224e-01
8.584127518430118009e-01,4.289940273750183497e-01
7.508710677914973708e-01,7.545428740846823468e-01
1.031238688359326083e-01,9.025529066795666688e-01
5.052523724478571454e-01,8.264574661077416229e-01
3.200496010306117523e-01,8.955232284962004741e-01
3.892016787341631145e-01,1.083765148029836034e-02
9.053819764192636566e-01,9.128667678613355818e-02
3.193136375904148672e-01,9.500619670508049230e-01
9.506071469375561023e-01,5.734378881232861103e-01
6.318372121697992672e-01,4.484455219783197721e-01
2.932107716980645318e-01,3.286645453699159614e-01
6.725184560770384179e-01,7.523745294376800175e-01
7.915790437258485301e-01,7.896181427945538900e-01
9.120610304869036788e-02,4.944203047025814701e-01
5.755876001664428365e-02,5.495288823237355347e-01
4.415305013733770156e-01,8.877041827582997646e-01
3.509150125520786867e-01,1.170670164276058633e-01
1.429916820528358556e-01,7.615106317174722417e-01
6.182180633162610572e-01,1.011226761227902449e-01
8.410680611499743442e-02,7.009691314591199873e-01
7.276300636419352763e-02,8.218600592903562152e-01
7.062422271564962051e-01,8.134878064189976499e-02
8.483771408519191759e-02,9.866395785011754516e-01
3.742707957561203225e-01,3.706421470668909146e-01
8.127995672575025754e-01,9.472485773838587031e-01
9.860010638228708935e-01,7.533781852589416239e-01
3.762595855309157633e-01,8.350071669866876434e-02
7.771469159274367877e-01,5.584042497358050472e-01
4.242220092469762838e-01,9.063543850947359815e-01
1.111974823061513407e-01,4.926251042908591504e-01
1.135364476741906881e-02,4.686606419941262702e-01
5.630327568183735032e-02,1.188179162680719214e-01
1.175262467771048813e-01,6.492103021160635645e-01
7.460448792654232886e-01,5.833687650971596250e-01
9.621725484745419221e-01,3.748705795237040617e-01
2.857120862818607332e-01,8.685991281894602789e-01
2.235958385194526388e-01,9.632225394406113139e-01
1.215447468981634138e-02,9.698788267076390301e-01
4.315991195057611307e-02,8.911431136980710876e-01
5.277011090862998577e-01,9.929647961193003303e-01
7.379656473539886186e-02,5.538542844013207844e-01
9.693025356190989594e-01,5.230978441701488180e-01
6.293986381352625337e-01,6.957486889846171696e-01
4.545410647677732285e-01,6.275580800840634410e-01
5.843143119231002380e-01,9.011580104909889810e-01
4.544638034145787042e-02,2.809631895922303224e-01
9.504114840765587324e-01,8.902637838909163159e-01
4.556567527857129374e-01,6.201325978015367335e-01
2.773811829811326790e-01,1.881211597237613109e-01
4.636984049399821561e-01,3.533522280260528170e-01
5.836561118508720725e-01,7.773463696498483788e-02
9.743948076661664848e-01,9.862107444796028854e-01
6.981617140197451388e-01,5.360963663441203897e-01
3.095276162863277447e-01,8.137950197069486746e-01
6.847311725538792748e-01,1.626169393448912981e-01
9.109271844938424678e-01,8.225372429231689875e-01
9.497999132919240362e-01,7.257195083883599684e-01
6.134151959357898587e-01,4.182430362906188748e-01
9.327284833540132603e-01,8.660638895004083571e-01
4.521867010618940697e-02,2.636697449725200482e-02
3.764633668780495990e-01,8.105533307818328925e-01
9.872761293149444617e-01,1.504168911035281830e-01
5.941307153521351303e-01,3.808908566310215127e-01
9.699143978146032019e-01,8.421189231357086857e-01
8.383287047111378509e-01,4.686931597949702821e-01
4.148195023376651802e-01,2.734070719307062358e-01
5.637549665092711493e-02,8.647223762550532156e-01
8.129010091300775676e-01,9.997176732861305926e-01
9.966368370739053795e-01,5.554317056026274457e-01
7.689874151805105029e-01,9.447657298824280181e-01
8.496473906774114626e-01,2.473481017431976570e-01
4.505441353100935187e-01,1.291594151514949829e-01
9.540510272587223728e-01,6.061746344508800455e-01
2.286428055034627205e-01,6.717006844058567294e-01
6.181282404578958278e-01,3.581627180328404991e-01
1.135575921996290205e-01,6.715731955927995989e-01
5.203077009037933021e-01,7.723183917356393202e-01
5.201635011119933871e-01,8.521815003185401194e-01
5.519068387744855420e-01,5.609379715353862705e-01
8.766536026583450214e-01,4.034828662123970400e-01
1.340152284506407332e-01,2.878267631333897292e-02
7.551372556736190012e-01,6.203095513534646610e-01
7.040797680992235685e-01,2.129641615089107320e-01
1.363714755867697637e-01,1.454466566788192861e-02
3.505875588065969772e-01,5.899176868546330832e-01
3.922440450997323191e-01,4.374749220237290626e-01
9.041586944937484160e-01,3.482554670233003469e-01
5.139894891598107973e-01,7.836530127411430735e-01
3.965427823212701597e-01,6.220867002278734903e-01
8.623637087467451723e-01,9.495206236576421155e-01
1.470734809290379363e-01,9.265876251614943993e-01
4.921162930795381918e-01,2.582443882989583495e-01
4.591357562382613056e-01,9.800325752854770478e-01
4.926180939928695990e-01,3.287516102875082113e-01
6.334008543167257699e-01,2.401456187781930707e-01
7.586332810866391885e-02,1.288797219106492253e-01
1.280458389577724398e-01,1.519026935122943511e-01
1.388271726494101355e-01,6.408747448032146021e-01
1.818800843991448257e-01,3.456672833238632059e-01
8.967884099060118297e-01,4.739616402628723524e-01
6.675577385210271775e-01,1.723198712016298373e-01
1.922890188086707752e-01,4.086861626647886325e-02
1.689350630721645485e-01,2.785903390319586226e-01
1.770104842767468156e-01,8.870253375705561272e-02
1.206358711006008111e-01,4.607787680327257718e-01
2.063337184057925100e-01,3.642698610480754606e-01
5.034172708548568798e-01,6.903948286293652981e-01
3.931213984109893644e-02,7.994103989090426410e-01
6.279003894909077621e-01,8.175903194887190750e-02
8.735786241067772240e-01,9.208724005318131844e-01
6.107795985486375034e-02,2.768776481472037254e-01
8.062012797930613317e-01,7.482596903836583602e-01
1.845210193563773249e-01,2.093493233367103024e-01
3.704721027913819853e-01,4.845229851910213270e-01
6.182547715302959546e-01,3.689136395697724113e-01
4.625347161331478940e-01,7.474709381337565350e-01
3.668320289059789907e-02,2.524369443440207528e-01
7.133495858845524396e-01,8.952068376871993305e-01
5.116774421156661257e-01,5.321134852653156555e-01
1.071720113397760521e-01,4.474123668234546436e-01
5.326172664550231639e-01,2.424705036347296616e-01
2.692432309493809628e-01,3.772841631046226496e-01
2.007119777772636837e-02,3.220791655831782840e-01
2.114480069965446463e-01,3.274973521779146468e-01
1.197621318192512163e-01,8.905272807398949553e-01
5.935924535540486602e-01,6.791023191444895968e-01
7.891712386073382879e-01,4.984421989290572785e-01
8.692028808742369161e-02,5.371065418185477780e-01
5.868411180208791267e-01,7.454394741843299865e-01
4.316595462296793917e-01,1.275803027955637603e-01
2.837759057987244704e-01,3.630822963986350960e-01
6.459172413316012218e-01,5.707783046689118844e-01
3.560967258978462446e-01,9.865152487929796932e-01
6.057748193568871509e-01,2.372267917359944800e-01
1.017824726204037411e-01,1.528591391843320269e-01
2.459577283845081341e-01,1.606813732595556710e-01
1.865670240513057632e-01,2.850951686938471008e-01
1.733735952947548231e-01,8.967654246264251672e-01
8.023374566164220845e-02,5.245113895702546714e-01
4.103968269896615118e-01,9.823786169086063946e-01
1.120389021680523456e-01,3.978555990457416369e-01
9.694704332753688591e-01,8.655071258939802670e-01
8.170720709492799161e-01,2.579028270449398308e-01
1.708875873900658204e-01,6.686432199244309871e-01
9.293759891275857887e-01,5.567628930139297827e-01
5.716126894698998484e-01,2.799790936602841729e-01
7.694929331919369009e-01,1.870437485575233705e-01
3.236792364042436754e-01,4.254364386164167788e-01
5.076103786844550214e-01,2.424097324150802368e-01
1.148368247392035357e-01,6.106200424416325934e-01
2.886305532402557716e-01,5.812382214226122779e-01
1.543627152742023112e-01,4.811401018548174813e-01
5.325894325515858618e-01,5.182353682242690773e-02
3.366042781939205808e-01,1.344146769389742424e-01
6.337497047276774431e-02,9.899602323899452383e-01
3.223538449747229695e-01,8.098744458546348612e-01
2.546406547637638518e-01,6.815027222239292692e-01
7.602278598896865525e-01,5.956387406078442748e-01
4.715761885501583706e-01,4.118409141472685331e-01
3.488682665429952978e-01,9.295291442478258448e-01
8.306194077877291360e-01,9.650269106665125829e-01
1.242972234855447278e-01,7.308674752036442568e-01
9.383404568210378383e-01,1.812330661656601505e-01
6.649626736677749506e-02,7.411206492900590526e-01
5.744731131799118984e-01,8.418287767582720571e-01
1.397723766262894962e-01,7.952673118598901914e-01
2.016273200477445293e-01,1.636559428657045068e-01
1.642657979309929406e-01,8.145747202313821100e-01
6.651972206962001311e-01,5.230654247691193248e-01
3.588304841235024911e-01,8.772005408131082760e-01
3.924451074226353864e-01,8.165994394715770932e-01
4.391349085702184185e-01,3.769444294249075789e-01
4.626797856696064359e-01,3.013778741641420789e-01
7.476093801762511148e-01,5.027203900924791524e-01
2.322126951468173051e-01,8.995745732745684675e-01
3.838912213732114109e-01,5.435528611139885946e-01
9.064721109645469399e-01,6.242379959139920942e-01
1.168980407083640705e-01,9.398321236134751233e-01
6.277080530714178597e-01,3.349056146570861259e-01
1.392720726633872586e-01,7.940251892702959724e-01
6.200727559285135193e-01,5.334610919763215220e-01
8.938925830509576453e-01,7.885972112245307475e-01
1.516748797327511777e-01,3.117220677955482300e-01
2.484891398144657426e-01,7.439462925726769704e-01
3.353243473577938172e-02,5.698896848713165264e-01
7.624586857406905338e-01,8.767656367617494562e-01
3.420817487159074632e-01,8.212573046720128556e-01
1.106317369552072272e-01,8.464522917345181918e-01
1.274886623319824164e-01,3.972872905603672677e-01
7.972953657795536220e-01,1.499174273487737796e-01
2.292513952326414861e-01,7.222525683930662854e-01
7.200365365460743572e-01,6.411476328852973028e-01
6.939484444671000229e-01,5.427244433475961749e-01
2.517990589069527552e-01,3.456959935039194409e-01
1.815977168014256682e-01,9.084505613336283369e-01
5.833917947661204639e-01,4.008514167636398895e-01
4.620058036441326843e-01,9.472833396118153226e-01
1.533514031160801983e-01,5.862298320167972365e-01
5.058886788844659810e-01,6.114542354346478303e-01
1.811018382084050860e-02,8.721239089441514825e-01
9.321182824836123926e-01,5.651331835892089428e-01
6.966508238768922556e-01,9.224993811772956853e-01
7.072386343133986175e-01,1.525390429142613469e-01
5.762883601668131739e-01,6.067150463828558937e-01
4.241306713023860198e-01,7.364442356247228316e-01
9.343670147690148475e-01,9.255685129067763306e-01
4.508393714041321054e-01,1.132380458407552526e-01
9.848411989623345741e-01,8.388980864459341102e-01
1.246626812032668452e-01,9.208418826173723204e-01
8.698963620621282811e-01,5.188380571260721164e-01
5.912754357449292453e-01,3.990027038701302597e-01
5.476163882203133326e-02,3.351972416459009230e-01
8.028534485980114432e-01,4.632023004602858762e-03
3.334991716911441806e-01,3.981686935909433123e-01
5.373956029379228783e-01,9.198556164127604795e-01
3.463459943659612517e-01,3.469532018962276920e-01
7.375012481097483752e-01,4.522179408898071573e-01
2.246048229399819629e-01,4.524395161326933978e-01
1.408570203797998577e-01,1.763869865062233089e-01
4.983677727394797419e-01,4.189254495045479088e-01
9.148459010681000425e-01,3.623938991166331114e-01
5.805883502780434524e-01,6.322642879195303767e-01
1.309445658833363613e-02,6.635373720167105915e-01
1.780359668697514275e-01,9.610703174694551487e-01
1.486627277531129554e-01,4.146241237270237301e-01
8.534966807864385885e-02,9.968742518459473567e-01
5.021950103312425862e-01,5.953850173200437856e-01
6.707647738842748009e-02,7.499604703991777921e-01
2.099055930955857630e-01,8.980542894407137489e-01
2.051396404820071684e-01,1.906877206636665711e-01
3.654966784809488001e-02,4.720669451099992475e-01
5.648411332626164238e-01,6.570863942835236671e-02
7.755276166950105798e-01,4.532888347480276137e-01
5.243902693275800386e-01,4.407627469382281449e-01
4.007630608753259827e-01,5.596403313082178865e-01
1.552402459307125060e-01,1.819281304952711231e-01
8.617856210135173001e-01,9.461154621336327342e-01
3.733093162797529452e-01,2.707446731435537712e-01
6.439995432390157593e-01,4.087341710980963994e-01
2.538635566034486146e-02,1.561525973661903599e-01
7.159722288473975293e-01,6.589239419101513562e-01
2.709599250348349031e-02,2.219721619329494411e-01
2.310747965880713961e-01,6.718927435987284147e-01
1.971053775436415467e-02,1.041085819845738447e-01
7.999160853731893672e-01,1.785446620543336138e-01
6.527461078518747017e-01,2.381827810467265216e-01
9.944139275934515965e-02,2.431721909994540853e-01
7.222669318556591556e-01,8.556964681062857458e-01
8.302198645669915944e-01,3.971835296184548225e-01
6.680851365706461653e-01,2.049842954158209718e-01
2.931477302610132618e-01,8.963358185211197648e-01
1.300192351073603536e-02,8.550853085446807889e-02
2.078862551460273211e-01,2.653220387381971523e-02
1.814354350897973145e-01,5.830415609696921742e-01
4.214245505924979485e-01,8.926717110769748498e-01
8.174435617384409047e-01,3.418173516978759707e-01
2.594234334312924828e-01,3.796924081672669038e-01
5.902949425148077411e-01,2.680636408228762591e-01
6.241489078491340159e-01,4.094116521912404272e-01
5.520471808519802348e-01,4.361265291353166873e-01
2.944657595419176710e-01,9.484533069621566836e-01
7.636057941597608201e-01,1.401131757664525468e-01
8.684679758979128028e-01,4.874311982495136419e-01
8.945522268940914179e-01,7.998552559473152135e-01
4.252135044692334498e-01,2.246930832011739820e-02
2.686773593849460795e-01,5.416342146608669195e-01
6.334782198261472708e-01,2.578876854332022850e-01
1.393560740728241321e-01,8.349302367992991192e-01
9.844021807035521210e-01,5.256901823026858267e-01
1.716792858483034978e-01,2.723073265193689529e-01
1.839067654746673330e-02,9.142988065604990000e-01
1.177510828901411344e-01,5.765164755142535569e-01
2.740552206872060026e-01,5.541780025157934109e-01
6.514203883518642213e-01,8.297418037072016306e-01
2.064212717606032088e-01,1.099582865848047764e-02
1.368856300688072736e-01,9.000186418481050943e-01
8.738900775625152439e-01,5.974131021703082967e-01
6.005168604336533766e-01,6.650366745462554796e-01
1.753712786234495891e-01,9.144119459249597792e-01
4.187705248920731149e-01,3.831385282494974565e-01
5.189177052828375380e-01,4.696596677505504580e-02
1.662833687560794083e-01,7.380336164263704424e-01
8.279866792512646789e-02,6.031521094663881977e-01
2.453491096813209538e-01,3.892956140419765454e-01
2.886937367706998714e-01,3.556727164649491346e-01
7.190459051842454929e-01,2.971217156231750200e-01
5.664046402968971883e-01,4.760504021990996648e-01
6.636711653626481411e-01,9.368297393247579929e-01
7.325720972102502948e-01,2.149403785907567643e-01
3.118313506128467250e-02,2.622640442998250832e-01
5.950779307002548313e-01,5.142581348425034893e-02
4.963662472012363436e-01,5.968428489168892126e-01
3.342438908169608203e-01,7.709122037458219223e-01
1.065982531337718031e-01,7.513778173580876185e-02
7.281887562036033490e-01,4.954913162061984622e-01
6.884023964277360408e-01,4.348273386037462274e-01
2.464020332391068102e-01,8.191023176741997203e-01
7.994158789689792544e-01,6.946964708544267619e-01
2.721451372299626970e-01,5.902306668690870950e-01
3.609738969400267949e-01,9.158207332663415023e-02
9.173135754622427918e-01,1.368186309189614036e-01
9.502373538208024328e-01,4.460057729579557373e-01
1.851329288386196481e-01,5.419009473783581443e-01
8.729458358764082826e-01,7.322248864095611820e-01
8.065611478614497232e-01,6.587833667107173552e-01
6.922765645178524663e-01,8.491956515653192872e-01
2.496680088591859414e-01,4.894249636431404760e-01
2.212094418196022261e-01,9.876680079966470016e-01
9.440593396866132636e-01,3.942681136850589851e-02
7.055751725156884646e-01,9.252483174156658219e-01
1.805753451273335308e-01,5.679452305526294653e-01
9.154882975880418439e-01,3.394597858579884164e-02
6.974202672468399200e-01,2.973490073725507665e-01
9.243961953765303941e-01,9.710582451653677616e-01
9.442664891134339156e-01,4.742142166574637718e-01
8.620426509893134304e-01,8.445493985350703836e-01
3.191004732432556334e-01,8.289154741506773449e-01
3.700763471549262107e-02,5.962698784820530395e-01
2.300088372877030496e-01,1.205668857772788094e-01
7.695320162920915585e-02,6.962887758781397540e-01
3.398749637680661406e-01,7.247667715287614554e-01
6.535634079894236947e-02,3.152903378306103344e-01
5.394912923753372169e-01,7.907231648389635437e-01
3.187525029320699144e-01,6.258913764370090949e-01
8.859777482361871348e-01,6.158631881823045662e-01
2.329594747536337662e-01,2.440078155653802039e-02
8.700988739009298811e-01,2.126941085038713819e-02
8.747016726841994050e-01,5.289371340272119859e-01
9.390676985128961762e-01,7.987832357736653899e-01
9.979341105333374706e-01,3.507118154517101516e-01
7.671882889311268938e-01,4.019309136092421575e-01
4.798756203039088453e-01,6.275054632183700853e-01
8.736771141863387546e-01,9.840834691992951244e-01
7.682734138645181954e-01,4.177667821673337611e-01
4.213570022770701806e-01,7.375823015888914869e-01
2.387771457683023346e-01,1.104741131313946578e-01
3.546221576407765363e-01,2.872389916540817323e-01
2.963081204559900872e-01,2.336077510499099397e-01
4.209318963636188293e-02,1.787393473341380989e-02
9.877223897360315474e-01,4.277731337358623431e-01
3.843266471596816780e-01,6.796472826930698430e-01
2.182538878650641667e-01,9.499611839502253297e-01
7.863450144155520460e-01,8.941100231225951323e-02
4.175807757849283597e-01,8.791183075621646914e-01
9.447320222914102894e-01,4.674015112498697277e-01
6.134113892107077026e-01,1.670339460920752250e-01
9.911686261369765383e-01,2.316717013834433958e-01
9.427317741351256553e-01,6.496466489923684584e-01
6.077367948788591212e-01,5.126885110165085857e-01
2.306698117177586882e-01,1.765280320055082619e-01
2.204862090701753541e-01,1.864382621442545185e-01
7.795844735667533110e-01,3.501252591667300962e-01
5.784267656339636687e-02,9.691026301408113275e-01
8.837858849634256941e-01,9.277522831952129678e-01
9.949078226464352914e-01,1.738952492194872912e-01
3.962420189026587547e-01,7.582384757040913081e-01
6.960206180537922283e-01,1.538959063398550597e-01
8.158331249906177751e-01,2.244405718366606628e-01
2.238176148226230788e-01,5.369744228934135721e-01
5.929399348417031534e-01,5.800862078378111741e-01
9.148683739775487211e-02,8.774608626303803671e-01
2.656000425887060645e-01,1.295149212828041740e-01
8.887480798689771921e-01,9.556514982297533711e-01
8.621276172654506187e-01,8.095160747248780764e-01
6.552419806390217261e-01,5.508573706091393074e-01
8.698675991141013863e-02,4.084532130706987063e-01
3.726885170123139801e-01,2.597537837603262068e-01
7.234201136885849426e-01,4.958757350787708074e-01
8.104621590764793382e-02,2.201832019498113358e-01
6.832587636595959246e-01,7.613085949030018451e-02
8.512069140487686925e-01,4.951465270139743247e-01
4.805865773266480012e-01,5.924077846595176000e-01
8.246809659251491675e-01,3.478092079021930516e-01
6.780161525590635563e-01,5.657319639957910651e-01
2.670282701694213223e-01,8.786299863551579881e-01
7.974260216069281038e-01,6.584518346584254944e-01
8.505817290942419007e-01,8.672942009598023638e-01
7.083629767150347867e-01,8.370133283636720378e-01
6.974714616692836433e-01,6.801407717603004111e-01
6.186113782151843044e-01,7.527166395576412317e-01
1.586051052930737004e-01,8.808707591989284325e-01
8.718435277452319943e-01,2.924728303455914613e-02
8.258167505647626694e-01,1.288698674734451988e-01
3.351188542591418962e-01,7.435082562916077720e-01
1.607598960483082040e-01,8.179670241190621915e-01
